parameter,row_index,row_shape,non_zero_indices,w1,w2,w3,w4,w5,w6,w7,w8,bias
model.7.effective_weight,1074,"(1296,)","207,703,806,812,1053,1157",-2.9714878,-0.99062943,1.7502565,-0.4374548,-1.0048434,-0.631347,,,0.22680365
model.7.effective_weight,1075,"(1296,)","89,97,287,647,837,884",0.8816128,0.7814665,-2.6282845,-0.9262452,-0.5194429,-0.8818382,,,-0.03931305
model.7.effective_weight,1076,"(1296,)","114,238,399,471,771,1170",-1.9645154,-0.16955239,0.017871259,1.5638229,0.48924172,0.2026665,,,-0.04416937
model.7.effective_weight,1077,"(1296,)","70,182,199,667,668,815",1.0937246,0.24351221,0.6333118,0.27431262,-0.3791999,-1.5284553,,,0.21850972
model.7.effective_weight,1078,"(1296,)","294,632,827,862,935,1158",1.7052885,-0.99936855,-0.73298234,1.403151,-0.07798868,-0.8475011,,,0.7195084
model.7.effective_weight,1079,"(1296,)","132,344,347,403,463,1076",0.05738058,-1.4125623,-1.2062434,-0.07463984,0.10733937,0.7244622,,,-0.34625643
model.7.effective_weight,1080,"(1296,)","65,357,383,606,796,1106",-0.8355893,-0.3984117,0.47798032,-0.29930288,0.09298885,-1.8921156,,,-0.13569675
model.7.effective_weight,1081,"(1296,)","341,733,858,1108,1148,1247",0.16525109,0.024180496,-0.36067182,-1.789951,-0.09704225,0.4368079,,,-0.4065572
model.7.effective_weight,1082,"(1296,)","16,118,801,965,1158,1254",0.97757936,0.03966868,-0.30924353,-1.1654315,-0.6620499,0.6329876,,,0.6832193
model.7.effective_weight,1083,"(1296,)","201,361,555,774,917,930",-0.64581114,-0.859892,-1.7951871,-0.34475628,0.6282164,0.44390893,,,-0.41654828
model.7.effective_weight,1084,"(1296,)","145,182,371,511,595,948",-0.05060513,-1.4291131,2.876931,0.14546092,0.61405706,-0.40104318,,,0.23559706
model.7.effective_weight,1085,"(1296,)","76,167,447,708,783,926",1.4046706,0.91866535,-0.6894354,2.9613783,0.36275876,-1.5775578,,,-0.19752467
model.7.effective_weight,1086,"(1296,)","416,618,762,921,1003,1042",0.7417407,0.2192743,-2.0114806,-0.28622812,0.65755963,0.34417635,,,-0.65152806
model.7.effective_weight,1087,"(1296,)","306,566,696,793,1100,1244",-0.6653012,-0.95398176,0.45323932,-1.1441513,0.47681132,-0.40339676,,,-0.114092425
model.7.effective_weight,1088,"(1296,)","21,229,655,669,1139,1160",0.39135808,-1.2303838,-0.093337595,-0.58424586,-0.0043725437,-1.0814342,,,-0.10981447
model.7.effective_weight,1089,"(1296,)","105,147,191,265,514,546",-0.9910171,-0.018169958,-0.17850623,0.23997456,-0.70008093,0.2764238,,,-0.7550385
model.7.effective_weight,1090,"(1296,)","204,291,402,422,863,1079",0.020807946,-0.7670263,-2.3549173,-0.7973816,-1.4983137,0.17111753,,,-0.7054894
model.7.effective_weight,1091,"(1296,)","93,149,285,494,1048,1172",0.6867368,-1.2157463,0.083053455,-0.80940586,-0.21836546,0.6075231,,,-0.014050469
model.7.effective_weight,1092,"(1296,)","302,304,419,519,893,923",1.307256,0.4586146,0.92288035,0.9175044,-1.18147,-1.1177217,,,0.073053375
model.7.effective_weight,1093,"(1296,)","111,407,512,891,1108,1280",-1.2467307,-1.2032318,0.788804,-0.14409946,-0.645076,-0.226001,,,-0.0555944
model.7.effective_weight,1094,"(1296,)","138,303,574,604,829,903",-0.42815095,-1.2877381,0.5073169,1.0073575,0.3953896,-0.43596318,,,-0.4802471
model.7.effective_weight,1095,"(1296,)","158,528,635,650,720,815",-1.2377522,-0.10128457,0.7233887,0.3052301,-0.73292714,1.077247,,,-0.12070449
model.7.effective_weight,1096,"(1296,)","345,374,507,604,687,922",0.6868122,-1.6163489,-0.34299868,0.83834195,-2.368184,-0.21537785,,,0.2495721
model.7.effective_weight,1097,"(1296,)","366,381,438,486,771,1271",0.25420633,0.06848687,-0.9824819,-2.9053977,0.13061842,-1.3567024,,,-0.5774914
model.7.effective_weight,1098,"(1296,)","58,111,169,205,542,1075",-0.31637466,0.665531,1.2561153,0.37812343,0.87513894,-0.026759638,,,0.39493966
model.7.effective_weight,1099,"(1296,)","276,924,992,1090,1207,1259",0.09686735,-2.1876435,0.45229474,0.017749462,0.1905741,-0.04825535,,,-0.4026566
model.7.effective_weight,1100,"(1296,)","66,242,386,650,926,988",-0.6168019,0.63252604,-1.3517367,0.10072559,-1.6235911,0.19253619,,,0.066376045
model.7.effective_weight,1101,"(1296,)","594,720,792,800,1000,1262",-1.4224762,-0.077946424,0.19036858,1.3418614,-0.55331445,0.66727775,,,-0.5358015
model.7.effective_weight,1102,"(1296,)","438,498,500,880,995,1141",-1.2127755,-0.8191476,0.15481609,1.1215032,0.14381507,-0.4793542,,,-0.074315414
model.7.effective_weight,1103,"(1296,)","161,173,197,227,1007,1265",-0.9851649,1.1474022,0.44809502,-1.047787,-1.1179233,-0.24244311,,,-0.15714385
model.7.effective_weight,1104,"(1296,)","172,497,540,971,1143,1232",-1.8364747,0.33975676,-0.7567489,-1.0592492,0.035128277,-1.66847,,,-0.08830276
model.7.effective_weight,1105,"(1296,)","233,686,800,882,1130,1262",-3.215081,0.004489102,-0.7201934,-0.41340494,2.1449945,-0.42220035,,,-0.27951798
model.7.effective_weight,1106,"(1296,)","307,334,383,866,914,1119",-1.3724285,0.05708781,-2.6171968,-0.22116256,0.15157269,-0.76173156,,,-0.51591486
model.7.effective_weight,1107,"(1296,)","33,339,425,445,928,1195",-1.5583253,0.72632265,2.1384873,0.13280866,0.18710254,-0.49072412,,,-0.2606278
model.7.effective_weight,1108,"(1296,)","278,440,657,793,816,1076",0.069965556,0.03190237,-0.09508255,1.2458483,-2.040173,1.0703405,,,-0.91500235
model.7.effective_weight,1109,"(1296,)","93,265,289,518,916,1071",0.11308367,0.9012257,0.5493335,0.6263887,0.01414068,2.1870792,,,-0.13020918
model.7.effective_weight,1110,"(1296,)","75,160,662,712,1180,1259",0.29123178,1.1015439,-0.91191447,-0.2084708,1.1405089,1.0124276,,,0.32953715
model.7.effective_weight,1111,"(1296,)","52,409,472,562,951,994",-1.0242753,0.11780992,1.4026072,-0.71407723,1.1154213,0.57675046,,,-0.14771667
model.7.effective_weight,1112,"(1296,)","233,326,371,475,560,926",1.6297461,0.41921225,-3.1493306,0.85229886,-0.8302057,-1.5547616,,,-0.5103219
model.7.effective_weight,1113,"(1296,)","38,273,460,541,823,1116",-0.9307455,0.2532601,-1.107749,0.85834855,0.09992584,-0.3443263,,,-0.20741144
model.7.effective_weight,1114,"(1296,)","51,167,295,1088,1180,1190",-0.20868905,-3.6805503,-0.37605786,-1.6192133,-1.0730691,-0.37149978,,,-0.4624957
model.7.effective_weight,1115,"(1296,)","402,453,588,911,1074,1252",-0.578824,0.1725013,0.12978184,1.6609939,0.07835357,-1.6292444,,,-0.06715062
model.7.effective_weight,1116,"(1296,)","311,643,804,921,961,1229",0.631967,0.26640952,-0.44652098,-1.5479163,0.82005847,0.75310516,,,-0.059283033
model.7.effective_weight,1117,"(1296,)","186,413,762,1055,1148,1158",-2.250257,-1.0699933,0.84963477,0.11329295,0.06181638,-0.5096316,,,0.075803764
model.7.effective_weight,1118,"(1296,)","15,128,531,699,785,1254",0.8302247,-0.74281424,-1.0493226,-0.16855189,-0.72100824,0.96850514,,,-0.0768611
model.7.effective_weight,1119,"(1296,)","1,315,629,709,991,1093",-0.40187097,0.23893239,1.4532413,-2.429353,-0.45946693,0.18922175,,,0.47187826
model.7.effective_weight,1120,"(1296,)","102,160,986,1039,1053,1141",-0.5192572,-0.6944351,-0.4567037,-0.69563276,0.7001367,0.880926,,,-0.45900905
model.7.effective_weight,1121,"(1296,)","91,235,424,691,1236,1285",0.823285,0.43261302,0.42714474,-0.35265628,-2.351197,0.18054847,,,-0.15432543
model.7.effective_weight,1122,"(1296,)","20,312,488,618,943,1254",0.6573893,-0.5083156,-1.5970514,-0.18619403,-0.49973533,-0.42378902,,,-0.6719075
model.7.effective_weight,1123,"(1296,)","160,331,409,470,789,964",0.57279027,-0.6306815,0.6861042,0.08801465,-0.19686593,-2.014356,,,-0.5126525
model.7.effective_weight,1124,"(1296,)","30,307,404,575,734,1116",0.17829382,-1.2929611,-1.3644253,-2.6771572,0.6823968,-0.40214506,,,-0.09845608
model.7.effective_weight,1125,"(1296,)","336,559,587,661,946,1200",-2.7792807,0.3559704,0.103788,-0.00533538,1.0606923,-0.773861,,,-1.0224988
model.7.effective_weight,1126,"(1296,)","147,288,312,321,560,1211",-0.33460778,0.34165132,-0.98544645,-0.9514029,-0.49176645,-0.45999014,,,-0.79870397
model.7.effective_weight,1127,"(1296,)","461,494,500,600,781,1144",-0.057298977,-1.5864184,-0.8942168,-0.21959552,0.8659404,0.013158199,,,-0.44807202
model.7.effective_weight,1128,"(1296,)","178,278,650,783,843,1052",0.86664426,-0.040389016,0.73047054,0.56182235,-0.18759197,-0.33559558,,,-0.5685961
model.7.effective_weight,1129,"(1296,)","19,285,794,1000,1232,1243",1.399141,-4.1923366,-2.1097565,-0.22862299,-0.189332,-0.46433544,,,0.5487899
model.7.effective_weight,1130,"(1296,)","98,250,264,297,583,966",-0.69426525,-0.04861751,0.70873064,-0.5152457,-0.93358254,0.29992095,,,-0.40251788
model.7.effective_weight,1131,"(1296,)","204,367,1013,1034,1100,1255",-0.0634783,1.1564374,-3.597989,1.3333869,0.14352082,-0.38138822,,,0.14034067
model.7.effective_weight,1132,"(1296,)","101,176,289,316,452,742",-0.7604611,0.26413622,-0.7593887,-0.9106918,0.9357584,-0.3522175,,,0.121902205
model.7.effective_weight,1133,"(1296,)","272,474,854,963,1018,1130",2.1760414,-0.11426359,0.04474117,-0.98162097,-0.38676324,0.48272377,,,-0.8271775
model.7.effective_weight,1134,"(1296,)","18,44,390,530,759,1244",0.5454666,-0.009473945,-0.078832254,0.17053334,-2.4841855,0.57117844,,,-0.27402338
model.7.effective_weight,1135,"(1296,)","161,193,555,686,932,1084",-0.069911845,0.38241875,-2.476798,0.029369034,0.15573272,0.4436426,,,0.42602342
model.7.effective_weight,1136,"(1296,)","483,563,587,825,1163,1216",-0.972181,0.4980489,-0.97464466,-0.79176,1.4120622,1.2464124,,,-0.493989
model.7.effective_weight,1137,"(1296,)","354,671,896,1080,1123,1136",-0.4849324,0.2262731,-0.2289467,-0.20598416,0.33440787,-0.5284964,,,0.066048905
model.7.effective_weight,1138,"(1296,)","508,575,627,650,894,1252",0.14766021,0.4305928,0.44042963,-0.22268516,-0.5042495,0.4752078,,,-0.55228114
model.7.effective_weight,1139,"(1296,)","230,379,424,515,551,1293",-2.3892508,-0.31113738,-0.036661074,1.2887765,-0.20301662,-0.19237657,,,-0.36795238
model.7.effective_weight,1140,"(1296,)","273,306,642,993,1002,1091",0.16647728,-0.6894395,1.5279332,0.062819265,-0.81588465,0.19748381,,,-0.179594
model.7.effective_weight,1141,"(1296,)","245,461,505,812,1028,1269",-0.7162285,-2.1366265,-0.0017170013,0.6465452,-2.881054,0.084452935,,,-0.0103899
model.7.effective_weight,1142,"(1296,)","647,688,724,818,975,1271",0.96832913,-0.4982872,0.42450428,-1.7010679,-0.6389949,-0.70739806,,,-0.4345125
model.7.effective_weight,1143,"(1296,)","187,410,470,471,629,676",0.5119311,0.058307786,-0.30596375,-0.5744062,1.1730903,-0.64886814,,,0.87578815
model.7.effective_weight,1144,"(1296,)","284,288,530,1068,1076,1256",-0.31698757,0.4891395,-0.5405715,-1.97486,-0.645455,-0.5609618,,,-0.42207876
model.7.effective_weight,1145,"(1296,)","89,265,731,813,1097,1278",-1.793507,-0.019187963,0.8092185,-0.22675659,0.83029795,-0.6278618,,,-0.4091059
model.7.effective_weight,1146,"(1296,)","428,519,634,834,838,1252",0.5063269,1.478811,-0.26105085,-1.0467956,-0.15445985,0.6497521,,,-0.28685188
model.7.effective_weight,1147,"(1296,)","34,204,229,833,1101,1126",-0.9338672,-0.5011797,0.11561492,0.22284782,-0.16671953,1.7876935,,,-0.18279755
model.7.effective_weight,1148,"(1296,)","15,216,813,1089,1167,1212",0.2887406,-1.9701596,-0.21841134,-0.2481325,0.46603101,-0.069874994,,,-0.5733992
model.7.effective_weight,1149,"(1296,)","44,138,730,1011,1021,1173",-0.55051756,-0.46512353,-0.48180455,0.77911913,-0.33856463,-0.3660969,,,-0.11153576
model.7.effective_weight,1150,"(1296,)","186,411,523,639,1159,1282",0.9642628,0.18357562,-0.05802431,-0.29705432,-1.1548076,-0.10017934,,,-0.13768007
model.7.effective_weight,1151,"(1296,)","280,287,472,915,1141,1172",0.16689207,-0.5273109,0.52775043,-1.1402055,-0.42014155,0.8387886,,,0.0760286
model.7.effective_weight,1152,"(1296,)","80,104,340,791,1107,1224",1.7737081,-0.25675684,0.42079222,1.555827,-0.66651016,0.3457087,,,0.37931255
model.7.effective_weight,1153,"(1296,)","51,99,516,723,1077,1246",-0.71233946,0.5379734,-1.5548372,0.44209152,-0.41130114,-0.76686865,,,-0.56310916
model.7.effective_weight,1154,"(1296,)","283,339,579,831,1041,1135",0.45824516,0.8767662,0.28465766,-1.0123143,-2.0670176,-1.9128004,,,-0.21030264
model.7.effective_weight,1155,"(1296,)","325,348,419,426,518,584",0.30603787,-0.8791809,-0.7451115,-0.03927661,-0.06357248,1.0852151,,,-0.4383304
model.7.effective_weight,1156,"(1296,)","33,546,800,814,1011,1096",-0.9820659,-0.093571976,-0.38517,-0.8157118,0.13518871,1.1107868,,,-0.40936664
model.7.effective_weight,1157,"(1296,)","221,271,326,446,718,955",-0.2658396,-3.9414496,0.058358073,0.33530027,0.10597805,-0.15113655,,,0.04843562
model.7.effective_weight,1158,"(1296,)","247,554,829,1021,1087,1163",0.27372992,-0.66235614,0.38927317,-0.16239429,-1.7299705,-1.6383253,,,-0.6713342
model.7.effective_weight,1159,"(1296,)","53,125,359,571,759,1072",-1.1874218,-0.6258185,-1.7692109,-0.23805335,1.3382556,-1.1905764,,,-0.3074679
model.7.effective_weight,1160,"(1296,)","294,451,508,595,1207,1244",0.2349089,-0.40543255,0.24323992,0.30044827,-1.1122147,-1.9158512,,,-0.60554975
model.7.effective_weight,1161,"(1296,)","68,223,502,613,627,636",-0.73563635,-0.0985587,-0.88865143,-0.28673783,0.68088543,0.27246723,,,-0.6659313
model.7.effective_weight,1162,"(1296,)","149,151,585,820,896,1282",-2.4293368,0.46970385,-0.22721049,0.36175516,0.00026444718,-0.046569604,,,0.13934577
model.7.effective_weight,1163,"(1296,)","129,158,547,745,821,1027",0.07092589,0.5450693,-0.45448798,-0.2483824,-0.69094646,0.65461993,,,-0.2707809
model.7.effective_weight,1164,"(1296,)","76,276,557,788,1075,1204",1.1569389,0.1862142,0.20235534,-0.44646308,-0.43576643,1.148728,,,0.41172466
model.7.effective_weight,1165,"(1296,)","85,349,479,612,646,1275",-0.051214647,1.5469258,-2.443104,-0.3732713,-0.04632028,0.122896194,,,0.24293214
model.7.effective_weight,1166,"(1296,)","209,291,794,839,1002,1199",-0.18369617,0.49078494,-0.95675343,-1.8359532,0.8909389,0.42775053,,,-0.113332964
model.7.effective_weight,1167,"(1296,)","157,303,794,805,810,997",-0.43299344,-1.4536016,1.8240848,-0.018843627,0.5947684,0.99101824,,,-0.10350986
model.7.effective_weight,1168,"(1296,)","10,371,695,710,882,1134",-0.87175316,-0.12981929,0.96242565,0.040369436,-0.47370744,-2.1251578,,,0.054164164
model.7.effective_weight,1169,"(1296,)","11,13,265,696,708,1191",-0.42171532,1.7389205,0.3409327,-0.22419028,0.27913713,-0.46386343,,,-0.30742148
model.7.effective_weight,1170,"(1296,)","919,1046,1070,1120,1196,1243",0.03857938,-0.1499165,-1.1985872,0.14162597,0.18205838,-1.0502543,,,-0.3700229
model.7.effective_weight,1171,"(1296,)","371,541,721,976,1080,1107",-0.81345916,0.27230534,-0.15312503,-0.929355,0.26376095,0.89829403,,,-0.13858268
model.7.effective_weight,1172,"(1296,)","102,134,448,573,599,612",0.71047544,1.9744066,-0.029239144,-1.3890021,-0.8458154,0.9882346,,,-0.33745912
model.7.effective_weight,1173,"(1296,)","146,304,471,712,834,1016",-0.869302,0.6796251,0.6782029,0.2085869,-0.112805836,-0.4773848,,,0.0049577793
model.7.effective_weight,1174,"(1296,)","209,427,523,647,702,900",-0.1878539,-0.30791417,0.11046709,-0.35009545,-0.44699427,3.8964877,,,-0.29158336
model.7.effective_weight,1175,"(1296,)","203,208,402,527,1045,1250",-0.25640833,-1.4492227,-2.2391164,-0.20171589,0.028968707,0.96108794,,,-0.59677297
model.7.effective_weight,1176,"(1296,)","64,232,501,962,1030,1271",-6.313436,-0.07692687,-1.1009104,-0.9776078,0.8356991,1.7300202,,,-0.57158154
model.7.effective_weight,1177,"(1296,)","74,263,524,702,719,860",-0.023534544,1.1983396,3.3759084,-1.3602706,-0.24284442,0.07091256,,,-0.40040195
model.7.effective_weight,1178,"(1296,)","186,207,412,782,910,1245",-0.8861292,-0.12613858,0.3861595,0.32758474,-0.69936466,1.2382809,,,-0.07076644
model.7.effective_weight,1179,"(1296,)","22,124,664,1103,1113,1259",-0.70822567,3.031411,-0.8925582,0.6509149,0.37070948,0.16683619,,,-0.73024815
model.7.effective_weight,1180,"(1296,)","243,380,405,507,769,958",-0.96774286,-1.4829952,-0.7978256,0.28903696,0.75607026,0.02651513,,,-0.10020539
model.7.effective_weight,1181,"(1296,)","47,111,114,118,212,267",0.25329313,-1.6594691,-1.5647203,-0.8504862,-0.106703095,-0.07265995,,,0.09446954
model.7.effective_weight,1182,"(1296,)","19,214,512,558,1023,1087",-1.5238423,0.8217761,0.10397974,-2.2940283,-0.18098743,0.060765125,,,0.17803693
model.7.effective_weight,1183,"(1296,)","101,144,191,551,1104,1127",0.32201257,0.08182644,-3.4636047,-0.083177425,-0.47239724,-4.341093,,,0.4909557
model.7.effective_weight,1184,"(1296,)","482,746,820,833,1042,1119",0.5629699,0.3034676,2.1845062,-0.7313465,-0.1573955,-0.39355904,,,-0.0718591
model.7.effective_weight,1185,"(1296,)","249,416,472,498,765,1074",-0.31098357,-0.91651887,0.48081198,0.28270453,3.0954697,0.67460316,,,-0.29460096
model.7.effective_weight,1186,"(1296,)","89,293,403,427,489,681",-0.431183,0.48012233,0.26492152,-0.018774236,-1.0110415,2.7815716,,,0.103326745
model.7.effective_weight,1187,"(1296,)","14,152,299,827,983,1095",-0.45886657,0.33816358,-1.7762518,-0.96596545,0.4336661,0.48307213,,,-0.28040755
model.7.effective_weight,1188,"(1296,)","492,586,740,1149,1198,1231",0.60558045,-0.11456717,0.47528616,-1.008535,-1.3334842,1.1341174,,,-0.5500234
model.7.effective_weight,1189,"(1296,)","329,504,635,1046,1218,1258",0.7751094,0.5206262,-1.4335257,0.43923527,-0.7521146,-0.017945532,,,-0.7210509
model.7.effective_weight,1190,"(1296,)","27,65,253,329,683,1069",0.086432405,-0.71912295,-0.9020551,-0.65803343,0.6731195,1.7879386,,,-0.44526684
model.7.effective_weight,1191,"(1296,)","481,653,735,825,1152,1227",-0.67843807,0.9326826,-0.28208825,0.08406779,1.0128418,0.33365542,,,-0.29679573
model.7.effective_weight,1192,"(1296,)","43,537,575,716,933,1124",0.39974818,0.0965476,-0.7819907,0.8095524,-0.27470613,1.0934224,,,-1.1056988
model.7.effective_weight,1193,"(1296,)","836,876,891,947,966,1122",0.10389939,-0.5681367,2.2311544,-0.75111336,-0.33928883,0.46447,,,-0.14086497
model.7.effective_weight,1194,"(1296,)","34,180,324,391,530,560",1.3455305,-0.6142401,-0.54586107,0.0029575182,-0.037242293,-1.615054,,,0.01787531
model.7.effective_weight,1195,"(1296,)","11,226,476,952,1022,1256",1.9202273,-0.6728099,0.7221795,-0.22936055,0.4676446,-1.2646549,,,0.24044067
model.7.effective_weight,1196,"(1296,)","134,230,269,660,1193,1198",0.090023346,-2.0754015,0.47657213,1.925732,0.08999784,0.47603634,,,0.47661898
model.7.effective_weight,1197,"(1296,)","273,400,825,1151,1244,1253",-0.34570634,-0.6174282,-0.69506586,0.803044,-2.859978,-1.8547171,,,-0.7099887
model.7.effective_weight,1198,"(1296,)","200,817,853,1043,1084,1232",-3.3659728,-2.3412404,-0.27304864,-3.1712203,0.21739,-3.0564325,,,0.28513125
model.7.effective_weight,1199,"(1296,)","238,533,569,697,877,1124",-0.012268212,-1.7392169,-0.42496797,0.25843287,0.3797834,-0.4175504,,,-0.6640401
model.7.effective_weight,1200,"(1296,)","36,192,459,638,860,1254",-1.4720248,1.0176573,-0.16603446,0.11500776,-0.21178159,-0.31411394,,,-0.044811253
model.7.effective_weight,1201,"(1296,)","500,819,925,997,1113,1165",1.035999,-0.8089587,0.84805363,0.6364438,0.490871,0.4012804,,,-0.611129
model.7.effective_weight,1202,"(1296,)","201,216,768,1033,1054,1193",-0.5963388,1.0477211,-0.5479607,1.555322,-0.40869543,0.40440324,,,0.10619739
model.7.effective_weight,1203,"(1296,)","326,349,443,534,822,873",-0.5862622,-0.21077573,-0.47767854,0.33377495,-0.7742405,0.24167679,,,-0.82080954
model.7.effective_weight,1204,"(1296,)","169,295,572,762,1037,1293",-0.55832237,-0.05744496,-1.1445785,-0.06288828,2.3799868,0.73729223,,,0.037983496
model.7.effective_weight,1205,"(1296,)","121,777,935,943,1033,1131",2.025359,-0.103615835,-0.59610856,-0.5068303,-0.54350007,0.3552203,,,-0.5659255
model.7.effective_weight,1206,"(1296,)","141,219,474,550,1035,1072",-0.77638096,1.3253468,-0.3898666,-0.02752205,-0.16650394,-0.36330917,,,-0.13394861
model.7.effective_weight,1207,"(1296,)","410,575,732,778,1153,1258",-1.53979,-0.40441525,0.10136746,0.1230679,-0.20265944,0.3734166,,,-0.51685935
model.7.effective_weight,1208,"(1296,)","49,92,504,766,840,1250",0.5150557,-0.45341656,-0.7772676,-1.061767,0.42429283,-1.7142127,,,-0.611344
model.7.effective_weight,1209,"(1296,)","32,141,222,513,768,1287",1.9001749,0.48684824,2.025279,0.3261722,0.14270686,2.7103283,,,0.69369805
model.7.effective_weight,1210,"(1296,)","89,395,775,878,1141,1272",1.496042,-0.86756295,-0.057174426,-0.508238,-0.28790095,0.29743117,,,0.08621249
model.7.effective_weight,1211,"(1296,)","189,250,622,688,948,978",2.0596204,0.5878342,-0.7689499,-0.021611957,-0.39514932,-0.07894695,,,-0.2699127
model.7.effective_weight,1212,"(1296,)","13,139,389,483,867,1172",1.5563463,-0.4425901,0.41788182,0.48100278,-0.68728685,-0.24904566,,,0.01512149
model.7.effective_weight,1213,"(1296,)","79,462,467,689,754,956",1.959891,0.40771183,-1.2411034,0.33082625,-0.10382735,-0.7550732,,,-0.26872727
model.7.effective_weight,1214,"(1296,)","140,375,975,1050,1094,1223",-0.27025676,0.01838723,0.25748715,-1.9337449,-0.02603528,-1.8015988,,,-0.19377616
model.7.effective_weight,1215,"(1296,)","163,280,589,910,1110,1117",-0.016015416,1.0201745,0.27824777,-0.9243286,-0.73739713,-0.36689344,,,-0.21780768
model.7.effective_weight,1216,"(1296,)","145,147,390,412,458,784",0.42099345,-0.30287543,0.25136396,0.15154135,0.16317505,0.39903805,,,-0.62523854
model.7.effective_weight,1217,"(1296,)","32,152,581,633,1153,1229",-3.98132,-2.3770185,-0.22922124,-0.36524376,0.1996384,-0.45998046,,,-0.13863574
model.7.effective_weight,1218,"(1296,)","55,149,254,429,897,1294",1.7240328,-0.07828607,0.68780303,-0.15367644,-1.5735829,0.51914346,,,-0.68148714
model.7.effective_weight,1219,"(1296,)","178,286,635,670,831,954",0.34746242,-1.0150229,-3.309065,-1.13552,-0.11142471,-2.1736863,,,-0.23754251
model.7.effective_weight,1220,"(1296,)","41,54,248,628,660,883",-0.20517972,-0.39051816,-0.24608426,-1.1317655,0.24982353,1.2627974,,,-0.6016325
model.7.effective_weight,1221,"(1296,)","236,574,791,1102,1109,1125",0.45149365,1.0044205,-2.115619,0.16619362,3.3649864,1.1469604,,,0.22273736
model.7.effective_weight,1222,"(1296,)","92,224,694,718,919,1236",0.7890812,2.8990738,0.056443434,0.003704934,0.04384727,0.98923504,,,0.15616414
model.7.effective_weight,1223,"(1296,)","105,106,387,453,553,608",1.8054804,0.87180173,-0.3311312,-1.0769271,0.54610467,-0.40713197,,,-0.08282247
model.7.effective_weight,1224,"(1296,)","22,321,480,774,840,1269",-0.12654294,-0.5067706,0.55383056,0.10998804,0.7444727,-1.6388885,,,-0.20086114
model.7.effective_weight,1225,"(1296,)","311,352,524,556,571,1032",-0.2540902,0.93854535,1.5930029,-0.8276861,0.18066952,0.1314157,,,0.15135387
model.7.effective_weight,1226,"(1296,)","539,551,609,628,721,1218",-1.1435972,0.6467749,-0.4378349,-0.6158588,0.044279594,0.52510387,,,-0.48199192
model.7.effective_weight,1227,"(1296,)","216,239,426,625,730,1164",-1.4637005,0.19545615,-0.786429,-0.4673342,0.9541628,0.5898728,,,0.4152799
model.7.effective_weight,1228,"(1296,)","45,121,676,756,857,917",-0.73294276,0.3833357,0.13082388,-0.5414447,1.6471877,2.3428328,,,-0.41306037
model.7.effective_weight,1229,"(1296,)","354,378,421,463,543,742",-0.47877106,-0.69620585,0.83751804,0.68337727,0.30835003,0.7234206,,,-0.45410264
model.7.effective_weight,1230,"(1296,)","257,263,268,518,590,653",-0.6259407,-0.33563793,-0.24225396,0.2118359,-1.5613811,0.3910146,,,-0.6397003
model.7.effective_weight,1231,"(1296,)","262,354,755,915,1090,1233",2.292361,0.2142103,-0.16484787,-0.17163853,0.6946934,-1.8069232,,,0.3747019
model.7.effective_weight,1232,"(1296,)","62,498,768,800,885,935",-1.3945963,0.09792286,-2.898591,-0.73604643,-2.4349189,-1.6029485,,,-0.62270695
model.7.effective_weight,1233,"(1296,)","255,642,663,717,1045,1182",-0.9117192,-0.29742223,-0.18945748,-1.1400976,0.21640271,-0.16179343,,,-0.36594546
model.7.effective_weight,1234,"(1296,)","396,851,867,888,934,1280",-0.867353,-1.2907116,0.26008177,-0.8126708,0.03610489,-0.15567106,,,-0.41855907
model.7.effective_weight,1235,"(1296,)","97,178,431,554,569,820",0.8031897,-0.025158094,-0.8997954,-0.33811307,0.17348537,-0.9447736,,,-0.29969278
model.7.effective_weight,1236,"(1296,)","4,688,1073,1091,1188,1272",0.5525851,-0.22494657,-1.0051806,0.2936385,-1.2381418,-1.3117838,,,-0.47378415
model.7.effective_weight,1237,"(1296,)","35,49,185,435,565,590",-0.03873581,0.18428807,-0.8012739,0.806876,-0.8369591,-0.79919547,,,-0.25573432
model.7.effective_weight,1238,"(1296,)","322,402,563,638,719,958",-1.2184743,-0.35340026,0.4043029,-2.256447,0.14120524,0.2685922,,,-0.6584303
model.7.effective_weight,1239,"(1296,)","10,126,246,297,362,831",2.567882,-0.08350956,-0.36334026,0.041966755,1.876845,-0.38365808,,,-0.6000581
model.7.effective_weight,1240,"(1296,)","470,507,559,885,1013,1150",0.53594065,0.24451421,-0.65996754,-0.43129176,1.3772081,-0.5787371,,,-0.4367352
model.7.effective_weight,1241,"(1296,)","68,294,974,1000,1220,1273",-0.29922837,0.087963775,-0.04797423,-0.97693676,0.68754405,-0.16645627,,,-0.4288265
model.7.effective_weight,1242,"(1296,)","38,126,296,341,403,418",-0.4764311,0.4202495,0.7874579,-1.1232946,-0.69387746,0.30165112,,,-0.39892715
model.7.effective_weight,1243,"(1296,)","146,270,460,644,934,1254",-0.19754076,-2.2865875,-3.3373435,0.47444645,0.15540785,0.39452112,,,-0.012389789
model.7.effective_weight,1244,"(1296,)","31,57,484,1007,1058,1234",-0.5423832,-0.63074875,0.99960107,-0.6345405,-0.75867397,0.71116275,,,0.2795582
model.7.effective_weight,1245,"(1296,)","228,402,409,583,737,883",0.10440034,0.05185638,-0.18144794,-1.4274461,-0.35786787,-2.1636415,,,-0.56065494
