parameter,row_index,row_shape,non_zero_indices,w1,w2,w3,w4,w5,w6,bias,negative index
model.6.gatebank.w,219,"(6,)","1678, 2875, 1695, 3335, 3736, 1125",1.6072782278060913,1.5402146577835083,0.8664364814758301,0.8617461323738098,0.3972064852714538,0.2220609635114669,7.02671484822216,"1678, 2875, 1695, 3335, 3736, 1125"
model.6.gatebank.w,220,"(6,)","3445, 1837, 2142, 3551, 495, 830",2.2231431007385254,1.0528706312179563,0.8858532309532166,0.8492899537086487,0.7497649788856506,0.5697655081748962,8.484514603678894,"3445, 1837, 2142, 3551, 495, 830"
model.6.gatebank.w,221,"(6,)","1300, 3099, 434, 1961, 3077, 3309",1.667842149734497,1.049769401550293,0.894263744354248,0.6320824027061462,0.4723692536354065,0.2349331229925155,7.089628874973107,"1300, 3099, 434, 1961, 3077, 3309"
model.6.gatebank.w,222,"(6,)","4175, 1021, 1974, 1176, 559, 497",1.519392490386963,1.4257678985595703,1.0835024118423462,0.9315440058708192,0.8919702768325806,0.7239903211593628,8.585986404651642,"4175, 1021, 1974, 1176, 559, 497"
model.6.gatebank.w,223,"(6,)","463, 1103, 4195, 2744, 342, 1737",1.6483826637268066,0.8472560048103333,0.8404402732849121,0.6737827062606812,0.2390174269676208,0.0707572102546691,7.085320685305023,"463, 1103, 4195, 2744, 342, 1737"
model.6.gatebank.w,224,"(6,)","1273, 4090, 1304, 816, 711, 1447",1.8448964357376096,1.3364789485931396,0.7924694418907166,0.5917296409606934,0.508538544178009,0.1935549527406692,7.130934664100837,"1273, 4090, 1304, 816, 711, 1447"
model.6.gatebank.w,225,"(6,)","3473, 2062, 3867, 1002, 3287, 2223",2.1777634620666504,1.4006632566452026,1.2297438383102417,1.0974550247192385,0.9609739184379578,0.2497246116399765,9.445953311819267,"3473, 2062, 3867, 1002, 3287, 2223"
model.6.gatebank.w,226,"(6,)","625, 2447, 3965, 2683, 3960, 1919",2.0686159133911133,0.7225314378738403,0.6891962885856628,0.5625981688499451,0.4073553383350372,0.2366717010736465,6.966464848109245,"625, 2447, 3965, 2683, 3960, 1919"
model.6.gatebank.w,227,"(6,)","3784, 2026, 1833, 4012, 4406, 164",1.4467514753341677,1.2868022918701172,0.8911670446395874,0.8852389454841614,0.7923822402954102,0.2975367903709411,7.548563387994385,"3784, 2026, 1833, 4012, 4406, 164"
model.6.gatebank.w,228,"(6,)","1886, 847, 3039, 420, 4416, 834",1.5742700099945068,1.4979137182235718,0.8649947047233582,0.6957048177719116,0.6518137454986572,0.1176972687244415,8.099881164936447,"1886, 847, 3039, 420, 4416, 834"
model.6.gatebank.w,229,"(6,)","1646, 2549, 2397, 2703, 4514, 2070",1.5098779201507568,1.4562748670578003,1.4473536014556885,1.432876467704773,1.41756272315979,0.5145123600959778,9.867735439624786,"1646, 2549, 2397, 2703, 4514, 2070"
model.6.gatebank.w,230,"(6,)","3487, 3301, 2522, 4239, 1961, 2013",1.24200177192688,1.1221705675125122,1.0137652158737185,1.0103590488433838,0.4467641711235046,0.424166589975357,7.742324365255356,"3487, 3301, 2522, 4239, 1961, 2013"
model.6.gatebank.w,231,"(6,)","3694, 4268, 585, 2850, 2502, 3558",1.7233494520187378,1.1400963068008425,0.625434935092926,0.5455750226974487,0.4882009029388428,0.382030189037323,7.4763092085861205,"3694, 4268, 585, 2850, 2502, 3558"
model.6.gatebank.w,232,"(6,)","832, 4549, 3085, 4117, 3335, 1385",1.574024677276611,1.3232054710388184,0.8988549113273621,0.8853595852851868,0.8674323558807373,0.2727663516998291,7.545915352508545,"832, 4549, 3085, 4117, 3335, 1385"
model.6.gatebank.w,233,"(6,)","4332, 4504, 2822, 1949, 2293, 3949",1.5129191875457764,1.4298498630523682,1.1580666303634644,0.8371992111206055,0.7756053805351257,0.1722465753555297,7.77429064797287,"4332, 4504, 2822, 1949, 2293, 3949"
model.6.gatebank.w,234,"(6,)","4351, 1552, 3946, 1544, 3735, 1306",1.6021610498428345,1.1976474523544312,1.1110213994979858,0.3716212511062622,0.291137158870697,0.2903996407985687,6.364738152470779,"4351, 1552, 3946, 1544, 3735, 1306"
model.6.gatebank.w,235,"(6,)","2990, 2046, 3293, 1249, 3243, 907",1.6876137256622314,1.2392232418060305,1.0636144876480105,1.0080296993255615,0.8179044723510742,0.3145949244499206,8.774819151242829,"2990, 2046, 3293, 1249, 3243, 907"
model.6.gatebank.w,236,"(6,)","2467, 2635, 1941, 4086, 1683, 90",1.710321307182312,1.6229459047317505,0.7616644501686096,0.6623048186302185,0.6600258350372314,0.652073323726654,8.779958939476776,"2467, 2635, 1941, 4086, 1683, 90"
model.6.gatebank.w,237,"(6,)","652, 3650, 3166, 4183, 2633, 555",2.012903928756714,1.0095564126968384,0.7492320537567139,0.6661744713783264,0.5247653722763062,0.2636705338954925,7.570988572760392,"652, 3650, 3166, 4183, 2633, 555"
model.6.gatebank.w,238,"(6,)","622, 582, 2404, 3589, 728, 3563",1.4981361627578735,1.4358772039413452,1.2690967321395874,1.1533650159835815,1.0239678621292114,0.934952676296234,9.388642153247833,"622, 582, 2404, 3589, 728, 3563"
model.6.gatebank.w,239,"(6,)","3748, 588, 4159, 2375, 464, 1917",1.8428065776824951,1.1789792776107788,0.9095280766487122,0.7267134189605713,0.6691538095474243,0.6132470965385437,7.779481556988525,"3748, 588, 4159, 2375, 464, 1917"
model.6.gatebank.w,240,"(6,)","1336, 175, 3074, 2622, 2223, 1342",1.663578987121582,1.0435980558395386,0.9332097768783568,0.7967073321342468,0.2270813584327697,0.2195201069116592,6.667443617318153,"1336, 175, 3074, 2622, 2223, 1342"
model.6.gatebank.w,241,"(6,)","2559, 3029, 3065, 164, 1475, 2330",1.8581289052963257,1.0593748092651367,0.6226319074630737,0.5436279773712158,0.3552770912647247,0.3330857157707214,7.142013406431198,"2559, 3029, 3065, 164, 1475, 2330"
model.6.gatebank.w,242,"(6,)","4310, 435, 2592, 4579, 3077, 4543",0.741491973400116,0.6905742287635803,0.6510722637176514,0.5515175461769104,0.4363444447517395,0.3459519445896148,6.907490801399613,"4310, 435, 2592, 4579, 3077, 4543"
model.6.gatebank.w,243,"(6,)","751, 2401, 4051, 3092, 1316, 2513",1.8497889041900637,1.5525524616241455,1.4021910429000854,0.5869312882423401,0.2312371134757995,0.1386915147304535,7.667228925162887,"751, 2401, 4051, 3092, 1316, 2513"
model.6.gatebank.w,244,"(6,)","1255, 49, 3929, 997, 1546, 4407",1.7865623235702517,1.5416812896728516,1.062536120414734,0.573195219039917,0.5654488205909729,0.0315316095948219,7.362709382883549,"1255, 49, 3929, 997, 1546, 4407"
model.6.gatebank.w,245,"(6,)","1586, 4012, 3081, 1074, 3840, 3984",1.9000519514083865,1.755719542503357,1.347731590270996,0.7558369040489197,0.7451348900794983,0.271887868642807,9.280379746953965,"1586, 4012, 3081, 1074, 3840, 3984"
model.6.gatebank.w,246,"(6,)","2745, 3182, 3258, 3965, 2696, 1181",1.0581012964248655,0.8979027271270752,0.8332655429840088,0.7667716145515442,0.6771112680435181,0.4348663687705993,8.051059517901612,"2745, 3182, 3258, 3965, 2696, 1181"
model.6.gatebank.w,247,"(6,)","4243, 2071, 116, 146, 980, 2726",1.9685457944869995,1.0101385116577148,0.8060985207557678,0.291255921125412,0.2696642279624939,0.0492172725498676,6.847514675988388,"4243, 2071, 116, 146, 980"
model.6.gatebank.w,248,"(6,)","2033, 703, 1623, 3369, 159, 1017",1.6332155466079712,1.5582387447357178,0.7669636607170105,0.7190911769866943,0.4636417031288147,0.0306973811239004,7.849716613300108,"2033, 703, 1623, 3369, 159, 1017"
model.6.gatebank.w,249,"(6,)","591, 816, 421, 3758, 2180, 2876",0.7207117080688477,0.6575227975845337,0.632975161075592,0.60981285572052,0.4953490495681762,0.4011396169662475,6.940917588983917,"591, 816, 421, 3758, 2180, 2876"
model.6.gatebank.w,250,"(6,)","571, 2708, 649, 3711, 663, 1253",1.9119248390197756,1.2481274604797363,1.2390432357788086,0.9343035221099854,0.6542227268218994,0.464938759803772,8.295512444013976,"571, 2708, 649, 3711, 663, 1253"
model.6.gatebank.w,251,"(6,)","4, 2163, 3527, 1819, 3925, 4130",1.6543809175491333,1.1927262544631958,1.190593957901001,0.8972722887992859,0.6541194915771484,0.4851749539375305,8.074084164227294,"4, 2163, 3527, 1819, 3925, 4130"
model.6.gatebank.w,252,"(6,)","1380, 184, 4415, 2552, 637, 2311",1.5106858015060425,1.4191538095474243,0.9047275185585022,0.8443469405174255,0.5870952010154724,0.273984432220459,7.283932303365326,"1380, 184, 4415, 2552, 637, 2311"
model.6.gatebank.w,253,"(6,)","3164, 2937, 1218, 1469, 3057, 1266",2.1317031383514404,1.484926700592041,0.8093664050102234,0.7838795185089111,0.7462001442909241,0.5472388863563538,8.813675893109894,"3164, 2937, 1218, 1469, 3057, 1266"
model.6.gatebank.w,254,"(6,)","451, 400, 2814, 3644, 4210, 1433",1.484345316886902,1.4714423418045044,1.216355562210083,0.9269662499427797,0.6809420585632324,0.4906063675880432,8.171240496995544,"451, 400, 2814, 3644, 4210, 1433"
model.6.gatebank.w,255,"(6,)","4468, 3067, 3972, 2096, 585, 1191",2.0876448154449463,0.7811300158500671,0.5704988837242126,0.360462486743927,0.3523342907428741,0.1356385946273803,6.460541587133408,"4468, 3067, 3972, 2096, 585, 1191"
model.6.gatebank.w,256,"(6,)","825, 658, 2330, 995, 4257, 1172",1.6791208982467651,1.4922548532485962,1.150383234024048,1.0900428295135498,0.6323617100715637,0.2916905879974365,8.999377513101958,"825, 658, 2330, 995, 4257, 1172"
model.6.gatebank.w,257,"(6,)","2003, 4395, 1950, 1081, 1503, 3255",2.113872766494751,1.1079623699188232,0.985044002532959,0.9146586656570436,0.9130582213401794,0.4837655425071716,8.866459568450928,"2003, 4395, 1950, 1081, 1503, 3255"
model.6.gatebank.w,258,"(6,)","3792, 1036, 956, 1703, 2234, 3476",1.2701032161712646,0.7917259335517883,0.4811277389526367,0.4186919331550598,0.2821885645389557,0.0007550281006842,6.82485511447039,"3792, 1036, 956, 1703, 2234, 3476"
model.6.gatebank.w,259,"(6,)","382, 3445, 230, 3249, 1836, 109",1.7258398532867432,1.2325763702392578,0.8460946083068848,0.7577615976333618,0.7540122866630554,0.6483044624328613,7.947339378562164,"382, 3445, 230, 3249, 1836, 109"
model.6.gatebank.w,260,"(6,)","1858, 4315, 523, 4247, 1788, 3806",1.6953145265579224,1.216803789138794,0.9222256541252136,0.8050618171691895,0.5211199522018433,0.4603825807571411,7.374510419950104,"1858, 4315, 523, 4247, 1788, 3806"
model.6.gatebank.w,261,"(6,)","3268, 1645, 1646, 1947, 1763, 251",1.867809772491455,1.4351102113723757,0.8260823488235474,0.8123529553413391,0.606065034866333,0.1609057635068893,8.136010086401939,"3268, 1645, 1646, 1947, 1763, 251"
model.6.gatebank.w,262,"(6,)","4381, 4025, 2323, 1164, 3438, 3611",2.0497710704803467,1.1348638534545898,0.9614086151123048,0.8081772923469543,0.5655885934829712,0.5476396679878235,8.49190709286499,"4381, 4025, 2323, 1164, 3438, 3611"
model.6.gatebank.w,263,"(6,)","1336, 523, 2608, 161, 3723, 2097",1.5296684503555298,1.3164558410644531,1.0476305484771729,0.5295963883399963,0.4977448284626007,0.3816244006156921,7.303346757315445,"1336, 523, 2608, 161, 3723, 2097"
model.6.gatebank.w,264,"(6,)","1391, 1638, 1555, 277, 2933, 3483",1.6365972757339478,1.3353413343429563,1.079565167427063,0.8195713758468628,0.7374445199966431,0.4938080608844757,8.618745234231948,"1391, 1638, 1555, 277, 2933, 3483"
model.6.gatebank.w,265,"(6,)","1046, 2320, 552, 3571, 2079, 1773",1.7102515697479248,1.0689711570739746,0.943111777305603,0.9139277338981628,0.896824061870575,0.6313324570655823,8.692379256961821,"1046, 2320, 552, 3571, 2079, 1773"
model.6.gatebank.w,266,"(6,)","2779, 4496, 3321, 3690, 1073, 818",1.6054835319519043,1.2332241535186768,1.194770336151123,1.1726279258728027,0.9461148977279664,0.7734190225601196,9.543320867782594,"2779, 4496, 3321, 3690, 1073, 818"
model.6.gatebank.w,267,"(6,)","3100, 776, 3234, 556, 3725, 3869",1.367876410484314,1.2483127117156982,1.1858779191970823,0.8101608157157898,0.5579627752304077,0.2520612180233001,7.430937650366592,"3100, 776, 3234, 556, 3725, 3869"
model.6.gatebank.w,268,"(6,)","3397, 2666, 1077, 2926, 3339, 1893",1.9159698486328125,0.8372274041175842,0.7139742970466614,0.6534885764122009,0.5067493319511414,0.3661164045333862,7.451875562693786,"3397, 2666, 1077, 2926, 3339, 1893"
model.6.gatebank.w,269,"(6,)","1108, 2490, 1115, 3789, 2402, 4374",1.554376482963562,1.542458415031433,1.2730426788330078,0.7401787042617798,0.584460437297821,0.4161527752876282,8.726450793675232,"1108, 2490, 1115, 3789, 2402, 4374"
model.6.gatebank.w,270,"(6,)","3265, 2286, 3391, 1746, 2211, 3045",0.9779248237609864,0.8864749670028687,0.6560524106025696,0.5285760760307312,0.4987479448318481,0.1082803457975387,7.142700368026543,"3265, 2286, 3391, 1746, 2211, 3045"
model.6.gatebank.w,271,"(6,)","2407, 1120, 4384, 411, 3440, 3430",1.4144670963287354,1.2691229581832886,0.8447058200836182,0.793239414691925,0.5920490026473999,0.2160730510950088,7.231228143029976,"2407, 1120, 4384, 411, 3440, 3430"
model.6.gatebank.w,272,"(6,)","2104, 3250, 4276, 253, 4028, 560",2.3754689693450928,1.0115339756011963,0.964687705039978,0.7670597434043884,0.6027603149414062,0.4117790162563324,8.177221924588395,"2104, 3250, 4276, 253, 4028, 560"
model.6.gatebank.w,273,"(6,)","3028, 1932, 810, 764, 524, 4130",1.823625922203064,1.1125950813293457,0.957654058933258,0.9425809979438782,0.8765772581100464,0.609074056148529,8.338266374668121,"3028, 1932, 810, 764, 524, 4130"
model.6.gatebank.w,274,"(6,)","1524, 4387, 2075, 1754, 4199, 4312",1.3314027786254885,1.3265467882156372,0.634745717048645,0.5998080968856812,0.5320704579353333,0.4950957298278808,7.008216568538666,"1524, 4387, 2075, 1754, 4199, 4312"
model.6.gatebank.w,275,"(6,)","3026, 1906, 4380, 2375, 3989, 2576",0.8778908252716064,0.6923288106918335,0.6831621527671814,0.581690788269043,0.3789694011211395,0.3135820627212524,7.049860840842056,"3026, 1906, 4380, 2375, 3989, 2576"
model.6.gatebank.w,276,"(6,)","112, 878, 3058, 1359, 3949, 4140",1.535511136054993,1.2354544401168823,0.987807273864746,0.9435495734214784,0.6709182262420654,0.6313961148262024,7.927878164526367,"112, 878, 3058, 1359, 3949, 4140"
model.6.gatebank.w,277,"(6,)","904, 3282, 1333, 365, 4172, 3608",1.819040417671204,1.0390253067016602,0.9968826174736024,0.826607882976532,0.7782068252563477,0.3464521467685699,7.9609895968479165,"904, 3282, 1333, 365, 4172, 3608"
model.6.gatebank.w,278,"(6,)","4528, 4523, 2136, 1762, 3444, 3860",1.42039954662323,1.3904657363891602,1.2628098726272583,1.130932092666626,0.4877972602844238,0.3604598939418793,7.930799602532577,"4528, 4523, 2136, 1762, 3444, 3860"
model.6.gatebank.w,279,"(6,)","112, 2846, 17, 2919, 303, 2121",1.7107374668121338,1.2362313270568848,1.1741487979888916,0.9970812797546388,0.4368039071559906,0.3624698221683502,7.85244060093689,"112, 2846, 17, 2919, 303, 2121"
model.6.gatebank.w,280,"(6,)","3155, 1270, 3081, 4417, 2253, 2725",1.6411408185958862,1.1969841718673706,1.0488157272338867,0.9870410561561584,0.9204968214035034,0.4888078868389129,8.241490782095719,"3155, 1270, 3081, 4417, 2253, 2725"
model.6.gatebank.w,281,"(6,)","2929, 1220, 3940, 2500, 1745, 719",1.885761857032776,1.1384544372558594,0.6334919929504395,0.6282076835632324,0.4601171016693115,0.0432898551225662,7.080245527594185,"2929, 1220, 3940, 2500, 1745, 719"
model.6.gatebank.w,282,"(6,)","3695, 173, 322, 3273, 3302, 2861",0.7845182418823242,0.7801456451416016,0.7602912783622742,0.5888176560401917,0.5564969778060913,0.1598973423242569,7.04084864155674,"3695, 173, 322, 3273, 3302, 2861"
model.6.gatebank.w,283,"(6,)","2486, 3555, 3382, 4200, 4049, 3824",1.6475225687026978,1.6334863901138306,0.9861428141593932,0.7707313895225525,0.6890261769294739,0.5152454972267151,8.863376636654664,"2486, 3555, 3382, 4200, 4049, 3824"
model.6.gatebank.w,284,"(6,)","3118, 3970, 3018, 1821, 3165, 678",1.8374919891357424,0.9306787252426147,0.6954715251922607,0.2756941318511963,0.1979639083147049,0.0759410038590431,6.475573283595562,"3118, 3970, 3018, 1821, 3165, 678"
model.6.gatebank.w,285,"(6,)","1264, 1168, 1625, 1052, 3029, 4229",2.211122751235962,0.9112667441368104,0.618958055973053,0.5185735821723938,0.3750328421592712,0.0016133635072037,6.927220339184694,"1264, 1168, 1625, 1052, 3029, 4229"
model.6.gatebank.w,286,"(6,)","860, 889, 2737, 3399, 2385, 1188",1.6539685726165771,1.5772855281829834,1.458943486213684,1.359346628189087,1.15014910697937,0.5283366441726685,9.65098696635437,"860, 889, 2737, 3399, 2385, 1188"
model.6.gatebank.w,287,"(6,)","1717, 1707, 2435, 3903, 4532, 2715",0.8553087115287781,0.6646749973297119,0.5816371440887451,0.4724754393100738,0.4489687383174896,0.0151050081476569,6.617863838722455,"1717, 1707, 2435, 3903, 4532, 2715"
model.6.gatebank.w,288,"(6,)","1902, 314, 2636, 3592, 3979, 4151",1.4861974716186523,1.0073795318603516,0.8080956935882568,0.7771296501159668,0.5704476833343506,0.494032621383667,7.765104051901245,"1902, 314, 2636, 3592, 3979, 4151"
model.6.gatebank.w,289,"(6,)","3063, 1870, 3062, 3989, 2723, 294",1.947791337966919,1.5340840816497805,1.0705194473266602,0.9619803428649902,0.8235754370689392,0.4923129677772522,9.185192814654542,"3063, 1870, 3062, 3989, 2723, 294"
model.6.gatebank.w,290,"(6,)","4432, 2794, 2884, 3598, 570, 3420",1.5623751878738403,1.4935165643692017,0.9754045605659484,0.7659720778465271,0.4742559492588043,0.3019103109836578,7.16369995089798,"4432, 2794, 2884, 3598, 570, 3420"
model.6.gatebank.w,291,"(6,)","4180, 1272, 3197, 1268, 4490, 500",1.7157455682754517,1.3805599212646484,0.9223681092262268,0.7410838007926941,0.6356261968612671,0.5865797400474548,7.841570036467743,"4180, 1272, 3197, 1268, 4490, 500"
model.6.gatebank.w,292,"(6,)","4337, 4209, 532, 1100, 822, 459",1.469859957695007,0.9906893372535706,0.9243853688240052,0.8257129192352295,0.6939325928688049,0.40847247838974,7.990446654266358,"4337, 4209, 532, 1100, 822, 459"
model.6.gatebank.w,293,"(6,)","2019, 3929, 583, 2630, 443, 7",1.7409058809280396,0.9692187309265136,0.8343434929847717,0.7100293636322021,0.5650444030761719,0.4971507489681244,7.5907319205158235,"2019, 3929, 583, 2630, 443, 7"
model.6.gatebank.w,294,"(6,)","3790, 1714, 790, 2716, 3591, 1076",1.5458273887634275,1.4471734762191772,1.2951339483261108,0.961829662322998,0.8923420906066895,0.720255434513092,8.484775100751495,"3790, 1714, 790, 2716, 3591, 1076"
model.6.gatebank.w,295,"(6,)","2831, 1681, 2671, 4274, 35, 2969",1.1972625255584717,0.9605004787445068,0.8727833032608032,0.5243567228317261,0.0974643751978874,0.0679291635751724,7.25198379397068,"2831, 1681, 2671, 4274, 2969"
model.6.gatebank.w,296,"(6,)","1228, 634, 2092, 1434, 678, 2951",1.656213402748108,0.9836856722831726,0.9380776286125184,0.7480763792991638,0.3218999207019806,0.3141042590141296,6.8664001626590725,"1228, 634, 2092, 1434, 678, 2951"
model.6.gatebank.w,297,"(6,)","2108, 4019, 1620, 721, 846, 3608",0.8518897891044617,0.8356626629829407,0.8310540318489075,0.7180884480476379,0.5389878153800964,0.4592686593532562,7.5998126067173,"2108, 4019, 1620, 721, 846, 3608"
model.6.gatebank.w,298,"(6,)","3263, 282, 3660, 1971, 1403, 776",1.7170757055282593,1.4100723266601562,1.3356481790542605,1.0581598281860352,1.0183864831924438,0.8823248147964478,9.591059637417603,"3263, 282, 3660, 1971, 1403, 776"
model.6.gatebank.w,299,"(6,)","97, 2304, 1441, 707, 3614, 2183",2.0766305923461914,1.0698596239089966,1.0481276512145996,0.6005178093910217,0.471076637506485,0.343798816204071,7.995925730571365,"97, 2304, 1441, 707, 3614, 2183"
model.6.gatebank.w,300,"(6,)","490, 3751, 753, 845, 3591, 2286",2.0849761962890625,0.7466821670532227,0.7419686913490295,0.5136133432388306,0.4967086613178253,0.4168659448623657,7.184425004110336,"490, 3751, 753, 845, 3591, 2286"
model.6.gatebank.w,301,"(6,)","2046, 4504, 1717, 3623, 680, 452",1.678007960319519,1.2218073606491089,0.901286780834198,0.8905009627342224,0.7041734457015991,0.4820444881916046,7.780066998430252,"2046, 4504, 1717, 3623, 680, 452"
model.6.gatebank.w,302,"(6,)","2443, 1438, 674, 66, 1752, 84",1.79814612865448,0.843515157699585,0.6558729410171509,0.650823712348938,0.5928235054016113,0.5076538920402527,7.583812737162018,"2443, 1438, 674, 66, 1752, 84"
model.6.gatebank.w,303,"(6,)","652, 3631, 4535, 1845, 4406, 4403",1.817449688911438,1.3550633192062378,0.7027938365936279,0.4450087249279022,0.3334861099720001,0.3304923474788666,6.930977927090073,"652, 3631, 4535, 1845, 4406, 4403"
model.6.gatebank.w,304,"(6,)","3217, 260, 4260, 3440, 812, 515",1.5518205165863037,1.4606263637542725,1.40031635761261,0.9498021602630616,0.6923823952674866,0.3836012184619903,8.281582211945725,"3217, 260, 4260, 3440, 812, 515"
model.6.gatebank.w,305,"(6,)","4109, 1497, 3712, 1960, 521, 2031",1.6296491622924805,1.6203240156173706,1.3797707557678225,0.5807342529296875,0.2887921333312988,0.118907518684864,7.572528638623524,"4109, 1497, 3712, 1960, 521, 2031"
model.6.gatebank.w,306,"(6,)","1687, 1810, 1049, 78, 4354, 26",1.698011875152588,1.2668063640594482,0.8734695315361023,0.8026359677314758,0.7976903915405273,0.1818229407072067,7.404509270727348,"1687, 1810, 1049, 78, 4354, 26"
model.6.gatebank.w,307,"(6,)","1585, 1483, 2554, 833, 3446, 2356",1.8300098180770876,1.020866870880127,0.7462413311004639,0.7026386857032776,0.659705638885498,0.5978959202766418,7.933104964923096,"1585, 1483, 2554, 833, 3446, 2356"
model.6.gatebank.w,308,"(6,)","727, 1675, 1737, 3026, 4101, 960",2.0676164627075195,1.4250800609588623,0.8173712491989136,0.8069648146629333,0.3596353232860565,0.308891236782074,8.177710547596359,"727, 1675, 1737, 3026, 4101, 960"
model.6.gatebank.w,309,"(6,)","1651, 1009, 4184, 966, 1044, 120",1.7251272201538086,1.341189742088318,1.1040163040161133,0.952936589717865,0.5589230060577393,0.4925321936607361,8.05977035569458,"1651, 1009, 4184, 966, 1044, 120"
model.6.gatebank.w,310,"(6,)","4135, 2554, 266, 324, 3628, 3560",1.4483635425567627,1.3417996168136597,1.014392971992493,0.8221578598022461,0.6883828043937683,0.379026710987091,7.6518029065460205,"4135, 2554, 266, 324, 3628, 3560"
model.6.gatebank.w,311,"(6,)","1246, 240, 3286, 2295, 3647, 1593",2.085205316543579,0.9481149315834044,0.784004807472229,0.6906930804252625,0.4865772128105163,0.1110672727227211,7.315041821557712,"1246, 240, 3286, 2295, 3647, 1593"
model.6.gatebank.w,312,"(6,)","2596, 845, 1077, 2287, 2863, 351",1.8520058393478396,0.9211010336875916,0.7986544370651245,0.706793487071991,0.5068758130073547,0.1521031558513641,6.891983266031265,"2596, 845, 1077, 2287, 2863, 351"
model.6.gatebank.w,313,"(6,)","1645, 3124, 2935, 555, 2913, 2175",1.7868139743804932,1.2388657331466677,0.8775890469551086,0.7822742462158203,0.6159011125564575,0.2089366018772125,8.02310971513176,"1645, 3124, 2935, 555, 2913, 2175"
model.6.gatebank.w,314,"(6,)","1476, 241, 3084, 2507, 2273, 176",1.5816720724105835,1.1776480674743652,0.8034718036651611,0.7909291386604309,0.6869649887084961,0.4979959428310394,8.185606313750077,"1476, 241, 3084, 2507, 2273, 176"
model.6.gatebank.w,315,"(6,)","382, 2086, 513, 1203, 2455, 3264",2.234925985336304,0.7397574186325073,0.5617300271987915,0.4701887667179107,0.4098072350025177,0.0041244681924581,6.70563410108049,"382, 2086, 513, 1203, 2455, 3264"
model.6.gatebank.w,316,"(6,)","638, 398, 3027, 633, 3345, 3168",2.0475165843963623,2.018554210662842,1.1664103269577026,0.9503511190414428,0.4999959766864776,0.4668317139148712,9.477933231659698,"638, 398, 3027, 633, 3345, 3168"
model.6.gatebank.w,317,"(6,)","2362, 2176, 4240, 1477, 3633, 1031",1.617994785308838,1.0733226537704468,0.9740843176841736,0.8091327548027039,0.7958630323410034,0.7120996117591858,7.683212355666352,"2362, 2176, 4240, 1477, 3633, 1031"
model.6.gatebank.w,318,"(6,)","1957, 399, 143, 3444, 2790, 807",2.130090951919556,0.9514070153236388,0.9204970598220824,0.2059022337198257,0.1064628511667251,0.0938053056597709,6.8127241176116,"1957, 399, 143, 3444, 2790, 807"
model.6.gatebank.w,319,"(6,)","3652, 332, 4110, 3006, 738, 4089",0.9470133185386658,0.805899977684021,0.6763745546340942,0.5344759225845337,0.5158441662788391,0.4922314286231994,7.409059268343354,"3652, 332, 4110, 3006, 738, 4089"
model.6.gatebank.w,320,"(6,)","3643, 876, 1817, 2622, 234, 243",0.6374397277832031,0.6323590874671936,0.6269572377204895,0.4245721995830536,0.322687953710556,0.108456552028656,6.065783758293152,"3643, 876, 1817, 2622, 234, 243"
model.6.gatebank.w,321,"(6,)","3910, 3253, 1397, 2979, 2856, 2547",1.3579577207565308,1.1987991333007812,0.8745140433311462,0.729432225227356,0.5862833261489868,0.0050397524610161,6.983547801225818,"3910, 3253, 1397, 2979, 2856, 2547"
model.6.gatebank.w,322,"(6,)","1864, 3116, 1050, 4029, 1014, 308",1.0992660522460938,0.8452979922294617,0.5634007453918457,0.5556744933128357,0.4879569113254547,0.4366698265075683,7.4889934210132605,"1864, 3116, 1050, 4029, 1014, 308"
model.6.gatebank.w,323,"(6,)","115, 2547, 2998, 2351, 6, 1316",2.037164688110352,1.2555146217346191,1.1068238019943235,1.0704165697097778,0.6391989588737488,0.5191706418991089,9.03010758232193,"115, 2547, 2998, 2351, 6, 1316"
model.6.gatebank.w,324,"(6,)","990, 1492, 2798, 2040, 3913, 3588",1.1525458097457886,1.0144381523132324,0.8028087019920349,0.5730770826339722,0.4071178436279297,0.2535587251186371,7.686723515431595,"990, 1492, 2798, 2040, 3913, 3588"
model.6.gatebank.w,325,"(6,)","233, 4465, 3785, 2892, 2874, 747",1.368924260139465,1.2766777276992798,1.2073190212249756,1.184768557548523,1.166821002960205,0.7053506374359131,9.115174407008361,"233, 4465, 3785, 2892, 2874, 747"
model.6.gatebank.w,326,"(6,)","2643, 1292, 4034, 2546, 1658, 4349",1.0657691955566406,0.7295597195625305,0.6058444380760193,0.6019870638847351,0.3026407063007355,0.2297500967979431,6.908873720178605,"2643, 1292, 4034, 2546, 1658, 4349"
model.6.gatebank.w,327,"(6,)","4027, 3260, 3005, 201, 2334, 3319",1.628624439239502,1.5733343362808228,1.0963388681411743,0.9037861824035645,0.8180426359176636,0.5051494836807251,8.202229745663452,"4027, 3260, 3005, 201, 2334, 3319"
model.6.gatebank.w,328,"(6,)","3253, 2829, 4111, 1303, 3067, 4066",2.2140560150146484,0.7614462971687317,0.5348124504089355,0.3874203860759735,0.3840979039669037,0.1249745339155197,6.473838586550713,"3253, 2829, 4111, 1303, 3067, 4066"
model.6.gatebank.w,329,"(6,)","3716, 2631, 1649, 2746, 1674, 3771",1.7539989948272705,1.748277187347412,1.088565230369568,0.8618083000183105,0.334002673625946,0.3220394849777221,8.42806217116623,"3716, 2631, 1649, 2746, 1674, 3771"
